task_id,variant_tag,fail,pass,seed,prompt_text,code_chars,code_lines,code_indent_lines,has_def,has_entry_def,has_return,has_print,has_if,has_for,has_while,has_try,has_list_comp,has_docstring,ast_ok,prompt_chars,prompt_tokens_est,entry_name_len,temperature,max_new_tokens,rubric_bullets,gen_latency_ms
HumanEval/33,adw_teach,1,0,42.0,"

def sort_third(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the indicies that are not divisible by three, while its values at the indicies that are divisible by three are equal
    to the values of the corresponding indicies of l, but sorted.
    >>> sort_third([1, 2, 3])
    [1, 2, 3]
    >>> sort_third([5, 6, 3, 4, 8, 9, 2])
    [2, 6, 3, 4, 8, 9, 5]
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,426,77,10,0.0,256,0,1202.0
HumanEval/34,adw_teach,1,0,42.0,"

def unique(l: list):
    """"""Return sorted unique elements in a list
    >>> unique([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [0, 2, 3, 5, 9, 123]
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,149,27,6,0.0,256,0,1102.0
HumanEval/35,adw_teach,1,0,42.0,"

def max_element(l: list):
    """"""Return maximum element in the list.
    >>> max_element([1, 2, 3])
    3
    >>> max_element([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    123
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,185,28,11,0.0,256,0,1102.0
HumanEval/36,adw_teach,1,0,42.0,"

def fizz_buzz(n: int):
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.
    >>> fizz_buzz(50)
    0
    >>> fizz_buzz(78)
    2
    >>> fizz_buzz(79)
    3
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,228,34,9,0.0,256,0,1102.0
HumanEval/37,adw_teach,1,0,42.0,"

def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    >>> sort_even([1, 2, 3])
    [1, 2, 3]
    >>> sort_even([5, 6, 3, 4])
    [3, 6, 5, 4]
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,345,62,9,0.0,256,0,1203.0
HumanEval/38,adw_teach,1,0,42.0,"

def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,567,87,13,0.0,256,0,1202.0
HumanEval/39,adw_teach,1,0,42.0,"

def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    2
    >>> prime_fib(2)
    3
    >>> prime_fib(3)
    5
    >>> prime_fib(4)
    13
    >>> prime_fib(5)
    89
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,260,33,9,0.0,256,0,1102.0
HumanEval/4,adw_teach,1,0,42.0,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """""" For a given list of input numbers, calculate Mean Absolute Deviation
    around the mean of this dataset.
    Mean Absolute Deviation is the average absolute difference between each
    element and a centerpoint (mean in this case):
    MAD = average | x - x_mean |
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,430,60,23,0.0,256,0,1102.0
HumanEval/40,adw_teach,1,0,42.0,"

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,484,62,19,0.0,256,0,1102.0
HumanEval/41,adw_teach,1,0,42.0,"

def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,647,107,18,0.0,256,0,1102.0
HumanEval/42,adw_teach,1,0,42.0,"

def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,212,37,9,0.0,256,0,1102.0
HumanEval/43,adw_teach,1,0,42.0,"

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    False
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    False
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    False
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    True
    >>> pairs_sum_to_zero([1])
    False
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,462,61,17,0.0,256,0,1102.0
HumanEval/44,adw_teach,1,0,42.0,"

def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,300,39,11,0.0,256,0,1102.0
HumanEval/45,adw_teach,1,0,42.0,"

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,138,20,13,0.0,256,0,1202.0
HumanEval/46,adw_teach,1,0,42.0,"

def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,453,69,4,0.0,256,0,1202.0
HumanEval/47,adw_teach,1,0,42.0,"

def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,168,27,6,0.0,256,0,1102.0
HumanEval/48,adw_teach,1,0,42.0,"

def is_palindrome(text: str):
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    True
    >>> is_palindrome('aba')
    True
    >>> is_palindrome('aaaaa')
    True
    >>> is_palindrome('zbcd')
    False
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,244,24,13,0.0,256,0,1102.0
HumanEval/49,adw_teach,1,0,42.0,"

def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,224,34,4,0.0,256,0,1102.0
HumanEval/5,adw_teach,1,0,42.0,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Insert a number 'delimeter' between every two consecutive elements of input list `numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,287,40,11,0.0,256,0,1102.0
HumanEval/50,adw_teach,1,0,42.0,"

def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,333,47,12,0.0,256,0,1102.0
HumanEval/51,adw_teach,1,0,42.0,"

def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,382,34,13,0.0,256,0,1102.0
HumanEval/52,adw_teach,1,0,42.0,"

def below_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,225,33,15,0.0,256,0,1102.0
HumanEval/53,adw_teach,1,0,42.0,"

def add(x: int, y: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,115,20,3,0.0,256,0,1102.0
HumanEval/54,adw_teach,1,0,42.0,"

def same_chars(s0: str, s1: str):
    """"""
    Check if two words have the same characters.
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
    True
    >>> same_chars('abcd', 'dddddddabc')
    True
    >>> same_chars('dddddddabc', 'abcd')
    True
    >>> same_chars('eabcd', 'dddddddabc')
    False
    >>> same_chars('abcd', 'dddddddabce')
    False
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,431,39,10,0.0,256,0,1102.0
HumanEval/55,adw_teach,1,0,42.0,"

def fib(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib(10)
    55
    >>> fib(1)
    1
    >>> fib(8)
    21
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,130,17,3,0.0,256,0,1102.0
HumanEval/56,adw_teach,1,0,42.0,"

def correct_bracketing(brackets: str):
    """""" brackets is a string of ""<"" and "">"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""<"")
    False
    >>> correct_bracketing(""<>"")
    True
    >>> correct_bracketing(""<<><>>"")
    True
    >>> correct_bracketing(""><<>"")
    False
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,348,36,18,0.0,256,0,1202.0
HumanEval/57,adw_teach,1,0,42.0,"

def monotonic(l: list):
    """"""Return True is list elements are monotonically increasing or decreasing.
    >>> monotonic([1, 2, 4, 20])
    True
    >>> monotonic([1, 20, 4, 10])
    False
    >>> monotonic([4, 1, 0, -10])
    True
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,243,32,9,0.0,256,0,1102.0
HumanEval/58,adw_teach,1,0,42.0,"

def common(l1: list, l2: list):
    """"""Return sorted unique common elements for two lists.
    >>> common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    [1, 5, 653]
    >>> common([5, 3, 2, 8], [3, 2])
    [2, 3]

    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,234,41,6,0.0,256,0,1102.0
HumanEval/59,adw_teach,1,0,42.0,"

def largest_prime_factor(n: int):
    """"""Return the largest prime factor of n. Assume n > 1 and is not a prime.
    >>> largest_prime_factor(13195)
    29
    >>> largest_prime_factor(2048)
    2
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,206,26,20,0.0,256,0,1102.0
HumanEval/6,adw_teach,1,0,42.0,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """""" Input to this function is a string represented multiple groups for nested parentheses separated by spaces.
    For each of the group, output the deepest level of nesting of parentheses.
    E.g. (()()) has maximum two levels of nesting while ((())) has three.

    >>> parse_nested_parens('(()()) ((())) () ((())()())')
    [2, 3, 1, 3]
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,436,61,19,0.0,256,0,1202.0
HumanEval/60,adw_teach,1,0,42.0,"

def sum_to_n(n: int):
    """"""sum_to_n is a function that sums numbers from 1 to n.
    >>> sum_to_n(30)
    465
    >>> sum_to_n(100)
    5050
    >>> sum_to_n(5)
    15
    >>> sum_to_n(10)
    55
    >>> sum_to_n(1)
    1
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,234,30,8,0.0,256,0,1202.0
HumanEval/61,adw_teach,1,0,42.0,"

def correct_bracketing(brackets: str):
    """""" brackets is a string of ""("" and "")"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""("")
    False
    >>> correct_bracketing(""()"")
    True
    >>> correct_bracketing(""(()())"")
    True
    >>> correct_bracketing("")(()"")
    False
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,348,36,18,0.0,256,0,1102.0
HumanEval/62,adw_teach,1,0,42.0,"

def derivative(xs: list):
    """""" xs represent coefficients of a polynomial.
    xs[0] + xs[1] * x + xs[2] * x^2 + ....
     Return derivative of this polynomial in the same form.
    >>> derivative([3, 1, 2, 4, 5])
    [1, 4, 12, 20]
    >>> derivative([1, 2, 3])
    [2, 6]
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,286,47,10,0.0,256,0,1102.0
HumanEval/63,adw_teach,1,0,42.0,"

def fibfib(n: int):
    """"""The FibFib number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fibfib(0) == 0
    fibfib(1) == 0
    fibfib(2) == 1
    fibfib(n) == fibfib(n-1) + fibfib(n-2) + fibfib(n-3).
    Please write a function to efficiently compute the n-th element of the fibfib number sequence.
    >>> fibfib(1)
    0
    >>> fibfib(5)
    4
    >>> fibfib(8)
    24
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,427,60,6,0.0,256,0,1102.0
HumanEval/64,adw_teach,1,0,42.0,"
FIX = """"""
Add more test cases.
""""""

def vowels_count(s):
    """"""Write a function vowels_count which takes a string representing
    a word as input and returns the number of vowels in the string.
    Vowels in this case are 'a', 'e', 'i', 'o', 'u'. Here, 'y' is also a
    vowel, but only when it is at the end of the given word.

    Example:
    >>> vowels_count(""abcde"")
    2
    >>> vowels_count(""ACEDY"")
    3
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,425,68,12,0.0,256,0,1102.0
HumanEval/65,adw_teach,1,0,42.0,"
def circular_shift(x, shift):
    """"""Circular shift the digits of the integer x, shift the digits right by shift
    and return the result as a string.
    If shift > number of digits, return digits reversed.
    >>> circular_shift(12, 1)
    ""21""
    >>> circular_shift(12, 2)
    ""12""
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,296,42,14,0.0,256,0,1102.0
HumanEval/66,adw_teach,1,0,42.0,"
def digitSum(s):
    """"""Task
    Write a function that takes a string as input and returns the sum of the upper characters only'
    ASCII codes.

    Examples:
        digitSum("""") => 0
        digitSum(""abAB"") => 131
        digitSum(""abcCd"") => 67
        digitSum(""helloE"") => 69
        digitSum(""woArBld"") => 131
        digitSum(""aAaaaXa"") => 153
    """"""
",38,1,0,0,0,0,0,0,0,0,0,0,0,1,363,43,8,0.0,256,0,1102.0
