task_id,variant,model,pass,fail_family,code,seed,gen_latency_ms,pytest_ms,timestamp
HumanEval/9,controlled_failures_v1,synthetic_failures,0,print_not_return,def rolling_max(x): print(x),99,0,1102,2025-12-01 15:16:49
HumanEval/90,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def next_smallest() 
    pass",99,0,1202,2025-12-01 15:16:50
HumanEval/90,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def next_smallest():
return 5",99,0,1302,2025-12-01 15:16:52
HumanEval/91,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def is_bored(lst):
    for i in range(len(lst)+1): pass",99,0,1101,2025-12-01 15:16:53
HumanEval/91,controlled_failures_v1,synthetic_failures,0,empty_body,"def is_bored(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:16:54
HumanEval/91,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def is_bored(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:16:55
HumanEval/92,controlled_failures_v1,synthetic_failures,0,print_not_return,def any_int(x): print(x),99,0,1102,2025-12-01 15:16:56
HumanEval/92,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def any_int(lst):
    for i in range(len(lst)+1): pass",99,0,1102,2025-12-01 15:16:57
HumanEval/92,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def any_int(x): return x+1,99,0,1102,2025-12-01 15:16:58
HumanEval/93,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def encode(lst):
    for i in range(len(lst)+1): pass",99,0,1101,2025-12-01 15:16:59
HumanEval/93,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def encode(x): return str(x),99,0,1102,2025-12-01 15:17:01
HumanEval/93,controlled_failures_v1,synthetic_failures,0,recursive_error,def encode(x): return encode(x),99,0,1101,2025-12-01 15:17:02
HumanEval/94,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def skjkasdkd(lst):
    for i in range(len(lst)+1): pass",99,0,1102,2025-12-01 15:17:03
HumanEval/94,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def skjkasdkd(x): return str(x),99,0,1102,2025-12-01 15:17:04
HumanEval/95,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def check_dict_case(x): return x+1,99,0,1101,2025-12-01 15:17:05
HumanEval/95,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:17:06
HumanEval/96,controlled_failures_v1,synthetic_failures,0,recursive_error,def count_up_to(x): return count_up_to(x),99,0,1102,2025-12-01 15:17:07
HumanEval/96,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def count_up_to(x): return x+1,99,0,1101,2025-12-01 15:17:08
HumanEval/97,controlled_failures_v1,synthetic_failures,0,print_not_return,def multiply(x): print(x),99,0,1102,2025-12-01 15:17:09
HumanEval/97,controlled_failures_v1,synthetic_failures,0,recursive_error,def multiply(x): return multiply(x),99,0,1101,2025-12-01 15:17:11
HumanEval/97,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def multiply():
return 5",99,0,1202,2025-12-01 15:17:12
HumanEval/98,controlled_failures_v1,synthetic_failures,0,recursive_error,def count_upper(x): return count_upper(x),99,0,1102,2025-12-01 15:17:13
HumanEval/98,controlled_failures_v1,synthetic_failures,0,empty_body,"def count_upper(*args, **kwargs):
    pass",99,0,1102,2025-12-01 15:17:14
HumanEval/99,controlled_failures_v1,synthetic_failures,0,print_not_return,def closest_integer(x): print(x),99,0,1102,2025-12-01 15:17:15
HumanEval/99,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def closest_integer() 
    pass",99,0,1202,2025-12-01 15:17:16
