task_id,variant,model,seed,regime,p_fail,primary_pass,final_pass,adb_calls,ecnn_calls,adb_variant_used,gen_latency_ms,pytest_ms_primary,pytest_ms_repair,rubric_bullets,temperature_used,max_new_tokens_used,prompt_chars,prompt_tokens_est,detail
HumanEval/82,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,1,1,0,0,none,5828,1102,0,0,0.30000000000000004,320,1649.0,217.0,".                                                                        [100%]
1 passed in 0.01s"
HumanEval/83,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,6542,1102,1102,0,0.30000000000000004,320,1506.0,204.0,"his assert fails 1 (good for debugging!)""
        assert candidate(1) == 1
>       assert candidate(2) == 18
E       assert 19.62 == 18
E        +  where 19.62 = <function starts_one_ends at 0x7e52f816ca40>(2)

test_solution.py:11: AssertionError
=========================== short test summary info ============================
FAILED test_solution.py::test_all - assert 19.62 == 18
1 failed in 0.04s"
HumanEval/84,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,1,1,0,0,none,8643,1102,0,0,0.30000000000000004,320,1816.0,261.0,".                                                                        [100%]
1 passed in 0.01s"
HumanEval/85,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,1,1,0,0,none,2712,1102,0,0,0.30000000000000004,320,1509.0,205.0,".                                                                        [100%]
1 passed in 0.01s"
HumanEval/86,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,8870,1202,1102,0,0.30000000000000004,320,1862.0,253.0,"
>   sorted_words = sorted(words, key=lambda word: ord(word))
                                                  ^^^^^^^^^
E   TypeError: ord() expected a character, but string of length 2 found

solution.py:18: TypeError
=========================== short test summary info ============================
FAILED test_solution.py::test_all - TypeError: ord() expected a character, bu...
1 failed in 0.04s"
HumanEval/87,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,8905,1302,0,0,0.30000000000000004,320,2090.0,297.0,"SyntaxError: '(' was never closed (<unknown>, line 28)"
HumanEval/88,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,1,1,0,0,none,8292,1102,0,0,0.30000000000000004,320,1914.0,282.0,".                                                                        [100%]
1 passed in 0.01s"
HumanEval/89,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,7247,1102,1102,0,0.30000000000000004,320,1777.0,237.0,"ert fails 1 (good for debugging!)""
E       AssertionError: This prints if this assert fails 1 (good for debugging!)
E       assert 'jk' == 'lm'
E         
E         - lm
E         + jk

test_solution.py:9: AssertionError
=========================== short test summary info ============================
FAILED test_solution.py::test_all - AssertionError: This prints if this asser...
1 failed in 0.04s"
HumanEval/9,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,1,1,0,0,none,3285,1102,0,0,0.30000000000000004,320,1624.0,227.0,".                                                                        [100%]
1 passed in 0.01s"
HumanEval/90,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,1,1,0,0,none,5194,1102,0,0,0.30000000000000004,320,1703.0,232.0,".                                                                        [100%]
1 passed in 0.01s"
HumanEval/91,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,7990,1102,1102,0,0.30000000000000004,320,1692.0,237.0," 0, ""Test 1""
>       assert candidate(""Is the sky blue?"") == 0, ""Test 2""
E       AssertionError: Test 2
E       assert 1 == 0
E        +  where 1 = <function is_bored at 0x7d09c2374a40>('Is the sky blue?')

test_solution.py:10: AssertionError
=========================== short test summary info ============================
FAILED test_solution.py::test_all - AssertionError: Test 2
1 failed in 0.04s"
HumanEval/92,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,1,1,0,0,none,5662,1102,0,0,0.30000000000000004,320,1722.0,241.0,".                                                                        [100%]
1 passed in 0.01s"
HumanEval/93,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,6785,1102,1102,0,0.30000000000000004,320,1757.0,240.0,"     AssertionError: This prints if this assert fails 1 (good for debugging!)
E       assert 'tGst' == 'tgst'
E         
E         - tgst
E         ?  ^
E         + tGst
E         ?  ^

test_solution.py:9: AssertionError
=========================== short test summary info ============================
FAILED test_solution.py::test_all - AssertionError: This prints if this asser...
1 failed in 0.04s"
HumanEval/94,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,8962,1202,0,0,0.30000000000000004,320,1944.0,260.0,"SyntaxError: unterminated triple-quoted string literal (detected at line 11) (<unknown>, line 2)"
HumanEval/95,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,6672,1102,1102,0,0.30000000000000004,320,1996.0,249.0,"AssertionError: Second test error: True
E       assert True == False
E        +  where True = <function check_dict_case at 0x7f52cd490a40>({'A': 'banana', 'B': 'banana', 'p': 'pineapple'})

test_solution.py:10: AssertionError
=========================== short test summary info ============================
FAILED test_solution.py::test_all - AssertionError: Second test error: True
1 failed in 0.04s"
HumanEval/96,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,8982,1202,1102,0,0.30000000000000004,320,1732.0,228.0,"ffb289d4c20>

    def check(candidate):
    
>       assert candidate(5) == [2,3]
E       assert [2, 3, 5] == [2, 3]
E         
E         Left contains one more item: 5
E         Use -v to get more diff

test_solution.py:8: AssertionError
=========================== short test summary info ============================
FAILED test_solution.py::test_all - assert [2, 3, 5] == [2, 3]
1 failed in 0.04s"
HumanEval/97,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,1,1,0,0,none,6612,1102,0,0,0.30000000000000004,320,1682.0,225.0,".                                                                        [100%]
1 passed in 0.01s"
HumanEval/98,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,1,1,0,0,none,5075,1102,0,0,0.30000000000000004,320,1584.0,207.0,".                                                                        [100%]
1 passed in 0.01s"
HumanEval/99,adw_gepn_gate_v1,Qwen/Qwen2.5-Coder-0.5B-Instruct,1,heavy,1.0,0,0,1,1,ecnn_adb,8968,1102,1102,0,0.30000000000000004,320,1933.0,260.0,"ate(""10"") == 10, ""Test 1""
>       assert candidate(""14.5"") == 15, ""Test 2""
E       AssertionError: Test 2
E       assert 14 == 15
E        +  where 14 = <function closest_integer at 0x7f1c232b0a40>('14.5')

test_solution.py:10: AssertionError
=========================== short test summary info ============================
FAILED test_solution.py::test_all - AssertionError: Test 2
1 failed in 0.04s"
